external_exercise_id,ymove_title,proposed_italian_name,approved_italian_name,researched_italian_name,translation_status,semantic_review_status,research_status,source_confidence
04fccb0f-58a7-44b2-8676-573faad17634,Pike hold knee bends,Pike hold knee bends,NULL,NULL,review_required,NULL,NULL,NULL
3882e700-1ad7-4b71-932a-6ee8983e50b2,Pike push ups,Pike push ups,NULL,NULL,review_required,NULL,NULL,NULL
61410917-4fb1-41f8-86d5-16dc88fe380b,Plank,Plank,NULL,NULL,review_required,NULL,NULL,NULL
7e35442f-7c48-4d32-8e18-2761542f9b17,Plank,Plank,NULL,NULL,review_required,NULL,NULL,NULL
2640441e-fc3e-46e7-87ee-77f25ed81d32,Plank elbow to knee,Plank elbow to knee,NULL,NULL,review_required,NULL,NULL,NULL
364dc379-ca4e-4fe2-9d95-684619a8b693,Plank in and outs,Plank in and outs,NULL,NULL,review_required,NULL,NULL,NULL
ac0cb7cb-0988-4591-9d99-716502691f26,Plank jack into jumping jacks,Plank jack into jumping jacks,NULL,NULL,review_required,NULL,NULL,NULL
39a6eaa7-efb4-455f-942f-e53ed5a9b526,Plank jacks,Plank jacks,NULL,NULL,review_required,NULL,NULL,NULL
f93fa069-3b1d-41f0-bb26-2322bc4ea1c1,Plank kick out,Plank kick out,NULL,NULL,review_required,NULL,NULL,NULL
49739b94-19b6-4ec3-aa93-53e7c4824918,Plank on elbows,Plank on elbows,NULL,NULL,review_required,NULL,NULL,NULL
1eab35ce-2d24-4908-8d60-082cf1f7ab74,Plank pose,Plank pose,NULL,NULL,review_required,NULL,NULL,NULL
f6489ee0-7630-4041-ae1d-8e620b58883b,Plank SeeSaw,Plank SeeSaw,NULL,NULL,review_required,NULL,NULL,NULL
2c7167fd-5e7e-444f-b7a8-291e362e638c,Plank shoulder taps,Plank shoulder taps,NULL,NULL,review_required,NULL,NULL,NULL
73368005-c7ae-4086-b7e5-31963e96af4d,Plank shoulder taps into reaches,Plank shoulder taps into reaches,NULL,NULL,review_required,NULL,NULL,NULL
38ef796b-7e3c-4370-9452-72b924837216,Plank Side Arm Reach Dynamic,Plank Side Arm Reach Dynamic,NULL,NULL,review_required,NULL,NULL,NULL
c2b2d15f-5841-45a2-87e4-503101f3422e,Plank to knee tap,Plank to knee tap,NULL,NULL,review_required,NULL,NULL,NULL
e4241c30-f7d8-4051-85d7-7a95e221bf8c,Plank toe touches,Plank toe touches,NULL,NULL,review_required,NULL,NULL,NULL
980a6af6-f72f-4e21-bfcf-4253622d507d,Plate Front Raise,Plate Front Alzata,NULL,NULL,generated,NULL,NULL,NULL
6d78b4e0-d8b4-4cd2-8e0b-ab6d559b717d,Plie Dumbbell Squat,Plie con manubri Squat,NULL,NULL,generated,NULL,NULL,NULL
8e7c3c00-5f0b-40b1-b64d-84b78fa6ec93,Plow pose,Plow pose,NULL,NULL,review_required,NULL,NULL,NULL
cbe360e8-fa98-4793-b327-c2769ac69943,Plyo Push-up,Plyo Push-up,NULL,NULL,review_required,NULL,NULL,NULL
f8d7664f-01f0-4a79-abd8-85bbe9f067ac,Posterior upper arm (left),Posterior upper arm (left),NULL,NULL,review_required,NULL,NULL,NULL
ded0fb25-cb67-47a2-9a29-23e7f14ae6ac,Posterior upper arm stretch (right),Posterior upper arm stretch (right),NULL,NULL,review_required,NULL,NULL,NULL
18b57d25-5597-4b00-8237-cc359e4609c8,Power Snatch (ISSUE_ back on pick up a bit bend),Power Snatch (ISSUE_ back on pick up a bit bend),NULL,NULL,review_required,NULL,NULL,NULL
8d3afa33-7191-4f69-a9f6-81b20f55dd38,Preacher Curl,Preacher Curl,NULL,NULL,review_required,NULL,NULL,NULL
339d8f8f-18e3-452a-ae66-f2b098382a84,Preacher Curl Dumbbell,Preacher Curl con manubri,NULL,NULL,generated,NULL,NULL,NULL
34d8d81b-5883-4a90-bc74-4f1ec0cbce91,Preacher Curl EZ-Bar,Preacher Curl EZ-Bar,NULL,NULL,review_required,NULL,NULL,NULL
554adc08-afea-40c8-bf33-d4276e2d73d9,Preacher Hammer Curl,Preacher Hammer Curl,NULL,NULL,review_required,NULL,NULL,NULL
430ce933-5f38-44b9-8b43-810da4ec536e,Preacher Hammer Curl Dumbbells,Preacher Hammer Curl Dumbbells,NULL,NULL,review_required,NULL,NULL,NULL
e30e5898-057a-48f9-b667-010ed488c3ea,Prone W to lifts,Prone W to lifts,NULL,NULL,review_required,NULL,NULL,NULL
bf3b7d97-363c-45d7-91a3-43491c5a6f2a,Pseudo push ups,Pseudo push ups,NULL,NULL,review_required,NULL,NULL,NULL
d0fe829c-d734-4429-bcc1-7ac15f2e92e4,Psoas stretch,Psoas stretch,NULL,NULL,review_required,NULL,NULL,NULL
a95a735d-411f-4edd-abd5-5f00e79874d4,Pull Up (Neutral Grip),Pull Up (Neutral Grip),NULL,NULL,review_required,NULL,NULL,NULL
7194a0b3-ce5e-4aab-81dc-b6b2354c916b,Pull Up overhand,Pull Up overhand,NULL,NULL,review_required,NULL,NULL,NULL
874ef2ee-909f-44db-bd03-25ffd1e24a0d,Puppy pose,Puppy pose,NULL,NULL,review_required,NULL,NULL,NULL
c2410e7d-79c4-4593-82df-c42e8fd3450e,Push up burpees,Push up burpees,NULL,NULL,review_required,NULL,NULL,NULL
206a3084-ab16-4115-b18e-93c6c44e6cc4,Push up Circles,Push up Circles,NULL,NULL,review_required,NULL,NULL,NULL
9c454a78-ff62-49a9-9879-127b48d6f2ea,Push up hold,Push up hold,NULL,NULL,review_required,NULL,NULL,NULL
e6348f43-b8ab-4e91-a211-0d766e35c9fe,Push up jack plank into toe touches,Push up jack plank into toe touches,NULL,NULL,review_required,NULL,NULL,NULL
1cecbe87-d29e-43af-bb44-5e1f409cd018,Push up to breakdancer,Push up to breakdancer,NULL,NULL,review_required,NULL,NULL,NULL
c809dc45-6a40-4060-a8ac-24f3c62358f7,Push up to toe touches,Push up to toe touches,NULL,NULL,review_required,NULL,NULL,NULL
cbedc7e1-a023-41fb-938e-f62e0ffdb7d2,Push Up Wide,Push Up Wide,NULL,NULL,review_required,NULL,NULL,NULL
b41a30a8-8a02-4101-a0a9-589efdbf786b,Push ups,Push ups,NULL,NULL,review_required,NULL,NULL,NULL
61654261-7fa6-4bd5-9cf1-04ab8c638e4f,Push Ups,Push Ups,NULL,NULL,review_required,NULL,NULL,NULL
284b839e-ec4c-4551-ba9d-afbf32b60330,Push ups to toe touches,Push ups to toe touches,NULL,NULL,review_required,NULL,NULL,NULL
c5f49fc9-4673-4cae-8a12-6c5a4e4934a4,Push-Up (Decline),Push-Up (declinato),NULL,NULL,generated,NULL,NULL,NULL
67f7b774-4b0f-4252-b5df-2555e9f5d0c8,Push-Up Wide,Push-Up Wide,NULL,NULL,review_required,NULL,NULL,NULL
9d46942e-53df-455c-a996-8936145ab8d2,Push-Ups - Close Triceps Position (Diamond push ups),Push-Ups - Close Triceps Position (Diamond push ups),NULL,NULL,review_required,NULL,NULL,NULL
c6453fa8-f869-43ed-8314-9fc093dc7351,Push-Ups (Decline),Push-Ups (declinato),NULL,NULL,generated,NULL,NULL,NULL
f860eed0-1645-401e-bfe0-ddbc4ba2df90,Pushups,Pushups,NULL,NULL,review_required,NULL,NULL,NULL
396dee3e-b0b6-409b-a331-47d3bd121ac8,Pyramid pose (left),Pyramid pose (left),NULL,NULL,review_required,NULL,NULL,NULL
88d0a597-e95d-4c1a-a296-aa7315c3a53b,Pyramid pose (right),Pyramid pose (right),NULL,NULL,review_required,NULL,NULL,NULL
cc3a2bb8-efcf-440d-9357-887ce0b04346,Quadriceps Roll,Quadriceps Roll,NULL,NULL,review_required,NULL,NULL,NULL
a2ad1f3d-ac82-4d67-915c-6bd4f83e3813,Rack Pull,Rack Pull,NULL,NULL,review_required,NULL,NULL,NULL
24846377-a8c6-4955-86e6-00528b6e2b31,Rack Pulls,Rack Pulls,NULL,NULL,review_required,NULL,NULL,NULL
843c04e2-6344-48ad-8641-0321a60dbb63,Reclined butterfly,Reclined butterfly,NULL,NULL,review_required,NULL,NULL,NULL
1523b6fd-d8b9-4406-b188-5d1545dd0cb2,Reclined pigeon pose (left),Reclined pigeon pose (left),NULL,NULL,review_required,NULL,NULL,NULL
6810be7c-d51f-42d4-8685-4866fc3828e1,Reclined pigeon pose (right),Reclined pigeon pose (right),NULL,NULL,review_required,NULL,NULL,NULL
1f636f46-0bc3-417d-a3ac-93108ecc26ec,Reclined windshield wipers,Reclined windshield wipers,NULL,NULL,review_required,NULL,NULL,NULL
ad8f28d1-cf33-4e80-9686-0742404566e3,Resistance Band Row,Resistance Band Rematore,NULL,NULL,generated,NULL,NULL,NULL
7cfe78ab-8d77-4142-8199-51d3f48b9430,Reverse Cable Preacher Curl,Reverse al cavo Preacher Curl,NULL,NULL,generated,NULL,NULL,NULL
f77e760b-7f45-45b2-a34b-e8e8b3b1ab45,Reverse Fly,Reverse Fly,NULL,NULL,review_required,NULL,NULL,NULL
c265b4e3-ab8d-4141-9d7e-462e2c329d1b,Reverse fly plank to plank hop,Reverse fly plank to plank hop,NULL,NULL,review_required,NULL,NULL,NULL
e27c74a9-69aa-4b0f-aa5f-1c675d5fe26e,Reverse grip bent over rows,Reverse grip bent over rows,NULL,NULL,review_required,NULL,NULL,NULL
6b58c0da-6795-4103-bbed-6c3e540c1c16,Reverse Grip Skull Crusher,Reverse Grip Skull Crusher,NULL,NULL,review_required,NULL,NULL,NULL
55df26c1-83f4-439a-89be-22c156a3e118,Reverse Lunge into Knee Drive,Reverse Lunge into Knee Drive,NULL,NULL,review_required,NULL,NULL,NULL
808799af-013a-4f71-94e7-3fdea59b9ecf,Reverse lunge to knee drive,Reverse lunge to knee drive,NULL,NULL,review_required,NULL,NULL,NULL
f8a04b5e-b762-48eb-8528-de28f5c321b7,Reverse Lunge with Kettlebell,Reverse Lunge with Kettlebell,NULL,NULL,review_required,NULL,NULL,NULL
cea24bde-a9ce-4de1-93e6-3c019e1520d2,Reverse Lunges,Reverse Lunges,NULL,NULL,review_required,NULL,NULL,NULL
27114339-579a-4a81-a673-52126b81f475,Reverse Plank,Reverse Plank,NULL,NULL,review_required,NULL,NULL,NULL
90a03a51-07e2-4acd-b893-d5c58a273587,Reverse Preacher Curl,Reverse Preacher Curl,NULL,NULL,review_required,NULL,NULL,NULL
07cd2836-405f-4b66-9b80-2d69b1fabb6a,Reverse push ups,Reverse push ups,NULL,NULL,review_required,NULL,NULL,NULL
4f5e0bcb-7424-4d6b-b837-5c3eda01c15c,Reverse Snow Angels,Reverse Snow Angels,NULL,NULL,review_required,NULL,NULL,NULL
daeabed2-d92e-4de2-87c0-138bcc0009b4,Reverse Step Up,Reverse Step Up,NULL,NULL,review_required,NULL,NULL,NULL
87cb06b9-6563-4676-b796-b02f68af48b5,Reverse warrior (left),Reverse warrior (left),NULL,NULL,review_required,NULL,NULL,NULL
4fe0ae5d-b04a-437b-be8a-ce6636c08348,Reverse warrior (right),Reverse warrior (right),NULL,NULL,review_required,NULL,NULL,NULL
db3c3c60-a406-45e8-a477-8c5c1bf41870,Revolved chair pose (left),Revolved chair pose (left),NULL,NULL,review_required,NULL,NULL,NULL
2ea5aa3e-034c-45a7-862a-d2f324671901,Revolved chair pose (right),Revolved chair pose (right),NULL,NULL,review_required,NULL,NULL,NULL
c0320e6b-e7e0-4cef-ba0d-dd5e66b2ebf1,Revolved triangle pose (left),Revolved triangle pose (left),NULL,NULL,review_required,NULL,NULL,NULL
6347356d-6248-444f-92b2-47de72d5f96e,Revolved triangle pose (right),Revolved triangle pose (right),NULL,NULL,review_required,NULL,NULL,NULL
73097e75-dc6b-4be4-bf4a-b3f176d8ff10,Rocking horse push up into explosive jump,Rocking horse push up into explosive jump,NULL,NULL,review_required,NULL,NULL,NULL
3ed1db96-1767-4ce2-a245-56b4a2967419,Run,Run,NULL,NULL,review_required,NULL,NULL,NULL
4c257ac2-d310-40aa-8797-33d138519135,Run in place,Run in place,NULL,NULL,review_required,NULL,NULL,NULL
4088ec8b-252e-4444-86ef-9fa59010e9fd,Russian Twist,Russian Twist,NULL,NULL,review_required,NULL,NULL,NULL
1328cea8-8e8b-4a64-9f6a-10d8031b2f27,Russian Twist - no weight,Russian Twist - no weight,NULL,NULL,review_required,NULL,NULL,NULL
75649a91-b901-4140-ab80-3052a3afed27,Russian Twist - Weighted,Russian Twist - Weighted,NULL,NULL,review_required,NULL,NULL,NULL
10affa59-53b8-40a9-a06c-36b70d2bb005,Russian twists,Russian twists,NULL,NULL,review_required,NULL,NULL,NULL
a5eb6aec-09a0-428e-a5c1-13a0897416a4,Russian twists into seated knee tucks,Russian twists into seduto knee tucks,NULL,NULL,generated,NULL,NULL,NULL
ebb04889-8d61-4172-9c51-65ebe6c73c75,Russian twists with flutter kicks,Russian twists with flutter kicks,NULL,NULL,review_required,NULL,NULL,NULL
b94885af-ac1a-4fd6-ac86-39da579a215d,Sage marichi I pose (left),Sage marichi I pose (left),NULL,NULL,review_required,NULL,NULL,NULL
6d518c05-cac2-4215-b71d-0b564ced5900,Sage marichi I pose (right),Sage marichi I pose (right),NULL,NULL,review_required,NULL,NULL,NULL
42a043cf-29ba-4e98-a6fe-d9cbc61f7015,Scapula hold,Scapula hold,NULL,NULL,review_required,NULL,NULL,NULL
16a76541-f17e-49fe-832c-27776a9ec2e3,Scapula push ups,Scapula push ups,NULL,NULL,review_required,NULL,NULL,NULL
f4f814a7-7f9f-4d09-8c9a-f07c27176967,Sciatic nerve flossing nerve glide with a chair,Sciatic nerve flossing nerve glide with a chair,NULL,NULL,review_required,NULL,NULL,NULL
c6a81317-685a-4478-b7aa-30743ef15034,Seal jacks,Seal jacks,NULL,NULL,review_required,NULL,NULL,NULL
2b2134be-9f7b-42d9-8739-1b24833c5e11,Seated ankle circles,Seduto ankle circles,NULL,NULL,generated,NULL,NULL,NULL
ef55de8d-6d24-4983-99e0-0f50286c7a1e,Seated Barbell Military Press,Seduto con bilanciere Military Press,NULL,NULL,generated,NULL,NULL,NULL
185e82b2-9e20-4021-aa84-65c564aca016,Seated Cable Fly,Seduto al cavo Fly,NULL,NULL,generated,NULL,NULL,NULL
60fa33db-7a56-4a6d-88a5-22f98a252ae1,Seated Cable Row Close Neutral Grip,Seduto al cavo Rematore Close Neutral Grip,NULL,NULL,generated,NULL,NULL,NULL
c2595904-d93e-4807-a7fe-70019fce408f,Seated Cable Row close V bar,Seduto al cavo Rematore close V bar,NULL,NULL,generated,NULL,NULL,NULL
5025051b-e58e-42aa-ae78-5a9b11ef129c,Seated Cable Row Neutral Grip,Seduto al cavo Rematore Neutral Grip,NULL,NULL,generated,NULL,NULL,NULL
9632f636-81ae-4951-9830-4970bbd41e42,Seated Cable Row Underhand Grip,Seduto al cavo Rematore Underhand Grip,NULL,NULL,generated,NULL,NULL,NULL
d39e64fd-25ce-4ab6-9d01-5674d92b5478,Seated Cable Row Wide Grip,Seduto al cavo Rematore Wide Grip,NULL,NULL,generated,NULL,NULL,NULL
86e3a801-0f1c-4424-851f-4826c75d8f48,Seated Calf Raise Machine,Seduto Calf Alzata alla macchina,NULL,NULL,generated,NULL,NULL,NULL
2bdda28c-3fe2-4ecb-9a71-945a051d5bbd,Seated Calf Raises,Seduto Calf Raises,NULL,NULL,generated,NULL,NULL,NULL
f5aa2b23-405b-48a1-9538-302a41160cbd,Seated Dumbbell Curl,Seduto con manubri Curl,NULL,NULL,generated,NULL,NULL,NULL
29e0d621-73e4-44da-9db7-10302fbe9503,Seated Dumbbell Curl - One Arm - Alternating,Seduto con manubri Curl - a un braccio - Alternating,NULL,NULL,generated,NULL,NULL,NULL
ec7c9b41-cfd7-414a-8fbe-8c46f0d3af78,Seated Dumbbell Press,Seduto con manubri Press,NULL,NULL,generated,NULL,NULL,NULL
de5de9a5-08ca-462b-b704-eab3f48ab7b5,Seated Dumbbell Triceps Extension,Seduto con manubri Triceps Extension,NULL,NULL,generated,NULL,NULL,NULL
1f96bb5c-a360-4ab0-83c6-23bdb92dd10c,Seated eagle arm (right),Seduto eagle arm (right),NULL,NULL,generated,NULL,NULL,NULL
ef8b7a4f-a209-425b-90dd-d20c402c5b0d,Seated eagle arms (left),Seduto eagle arms (left),NULL,NULL,generated,NULL,NULL,NULL
0a095165-5eb4-4d96-a98e-d8374391f2cc,Seated EZ Bar Curl,Seduto EZ Bar Curl,NULL,NULL,generated,NULL,NULL,NULL
b7a93a70-b9fc-469f-8397-5a2e8a8877c8,Seated flutter kicks,Seduto flutter kicks,NULL,NULL,generated,NULL,NULL,NULL
6f54fafe-ff3f-4295-9ec6-031c1dd68e11,Seated forward bend,Seduto forward bend,NULL,NULL,generated,NULL,NULL,NULL
94f48c8b-042f-4df8-9805-43e4eca8573f,Seated front raises,Seduto front raises,NULL,NULL,generated,NULL,NULL,NULL
0c46de9c-4a97-405c-9fa2-aec5f5da73f0,Seated Hammer Curl,Seduto Hammer Curl,NULL,NULL,generated,NULL,NULL,NULL
78c91035-616b-4b6c-a1b7-5572af8bc647,Seated High Row Machine,Seduto High Rematore alla macchina,NULL,NULL,generated,NULL,NULL,NULL
7532f005-9936-49c1-8612-132d874e1ee7,Seated Hip Abduction Machine,Seduto Hip Abduction alla macchina,NULL,NULL,generated,NULL,NULL,NULL
6f5b8c08-2853-477c-875b-b459d4f98fa9,Seated Incline Press with Machine,Seduto inclinato Press with alla macchina,NULL,NULL,generated,NULL,NULL,NULL
4a8661d9-eef7-44c6-896b-9ea08b81ac17,Seated Leg Curl,Seduto Leg Curl,NULL,NULL,generated,NULL,NULL,NULL
851015b9-546b-425d-81f3-ac6b7493a784,Seated Leg Curl,Seduto Leg Curl,NULL,NULL,generated,NULL,NULL,NULL
a097abc2-16ac-413a-86e4-444a7ce1fa43,Seated Leg Curl,Seduto Leg Curl,NULL,NULL,generated,NULL,NULL,NULL
42dc0603-91e8-4a1e-8bf0-ef9478718106,Seated leg raises,Seduto leg raises,NULL,NULL,generated,NULL,NULL,NULL
9f3f94f9-275b-4c5c-bc97-0e5826023599,Seated Low Cable Curl,Seduto Low al cavo Curl,NULL,NULL,generated,NULL,NULL,NULL
3e96fcc6-7397-4387-ac5b-92569bd670e5,Seated Machine Chest Press,Seduto alla macchina Chest Press,NULL,NULL,generated,NULL,NULL,NULL
16916d8d-2bce-459a-a87f-fa511936260c,Seated Neutral Grip Cable Press,Seduto Neutral Grip al cavo Press,NULL,NULL,generated,NULL,NULL,NULL
7a9bc5bf-e817-4819-a41b-44a2aee5fb67,Seated Neutral Grip Row Machine,Seduto Neutral Grip Rematore alla macchina,NULL,NULL,generated,NULL,NULL,NULL
72748704-e649-4df7-9e6b-747dd4d225a2,Seated shoulder push downs,Seduto shoulder push downs,NULL,NULL,generated,NULL,NULL,NULL
8540be69-f287-4af1-918b-01968b7a48a8,Seated Shoulder Squeeze,Seduto Shoulder Squeeze,NULL,NULL,generated,NULL,NULL,NULL
00c1f017-3a36-4a42-8866-fda39f906f5d,Seated Side Bends,Seduto Side Bends,NULL,NULL,generated,NULL,NULL,NULL
f749ef2b-7e02-4c5b-94fd-abc1c876b0ee,Seated wide angle straddle,Seduto wide angle straddle,NULL,NULL,generated,NULL,NULL,NULL
0a7821b6-c36b-4b5f-82b0-5c8ba765baae,Shot Caller Burpee,Shot Caller Burpee,NULL,NULL,review_required,NULL,NULL,NULL
a9db8a1f-87ac-45a6-876f-7c76bc4d5d8f,Shoulder press - Overhead press - Military press,Shoulder press - Overhead press - Military press,NULL,NULL,review_required,NULL,NULL,NULL
eee3eb70-4e2c-430e-9c33-ed646287d9c2,Shoulder Press Machine,Shoulder Press alla macchina,NULL,NULL,generated,NULL,NULL,NULL
2964f7d1-8a1f-45b6-887c-a084ceb75072,Shoulder tap burpees,Shoulder tap burpees,NULL,NULL,review_required,NULL,NULL,NULL
c847178d-3b29-4a76-b8c6-da12de207bbf,Shoulder taps,Shoulder taps,NULL,NULL,review_required,NULL,NULL,NULL
27e866fb-7cdb-4b24-824c-9ce7778c6ac7,Shoulder taps into ankle taps,Shoulder taps into ankle taps,NULL,NULL,review_required,NULL,NULL,NULL
f324d8f5-3c64-4a97-b4de-2fd60907e7d5,Side bend (left),Side bend (left),NULL,NULL,review_required,NULL,NULL,NULL
63f5e230-17a6-40df-a2a6-f296bd816501,Side bend (right),Side bend (right),NULL,NULL,review_required,NULL,NULL,NULL
7502b225-3aa7-44a1-901f-f02f2f14d58c,Side Bend Stretch (R),Side Bend Stretch (R),NULL,NULL,review_required,NULL,NULL,NULL
3eeee272-7aae-4e5c-8d9c-415a3bf74352,Side Bend with Dumbbells,Side Bend with Dumbbells,NULL,NULL,review_required,NULL,NULL,NULL
061b3246-322a-41ed-a589-73fb9478651c,Side hurdel jumps to mountain climbers,Side hurdel jumps to mountain climbers,NULL,NULL,review_required,NULL,NULL,NULL
3798bfae-4ad3-404c-969d-0eeb2fcbdd56,Side hurdel jumps to mountain climbers,Side hurdel jumps to mountain climbers,NULL,NULL,review_required,NULL,NULL,NULL
ed54736f-d36d-46fa-ac16-08a44612eded,Side jump skaters,Side jump skaters,NULL,NULL,review_required,NULL,NULL,NULL
7384d39b-613f-4c8e-a980-42e2d3bd8a83,Side Lateral Raise with Dumbbells,Side Lateral Alzata with Dumbbells,NULL,NULL,generated,NULL,NULL,NULL
3ad63b44-3e91-44cb-a39d-45aa9d50817c,Side Plank,Side Plank,NULL,NULL,review_required,NULL,NULL,NULL
d0b4d724-b764-434e-a595-98c0d1ff76fb,Side plank pose (left),Side plank pose (left),NULL,NULL,review_required,NULL,NULL,NULL
84497aca-5092-4038-bf3c-3e9beeae9f8b,Side plank pose (right),Side plank pose (right),NULL,NULL,review_required,NULL,NULL,NULL
516a33ee-e1e1-459d-9417-a313b313e1a6,Side plank pulses,Side plank pulses,NULL,NULL,review_required,NULL,NULL,NULL
71213402-bffc-41ab-9425-736789fca561,Side plank pulses (Right side),Side plank pulses (Right side),NULL,NULL,review_required,NULL,NULL,NULL
8d5a28d5-9aa2-4d63-bdc4-3e6e746e9d0d,Side plank up and down (left),Side plank up and down (left),NULL,NULL,review_required,NULL,NULL,NULL
c0c8d00e-5640-462e-8cc3-422a14deb2fc,Side plank up and down (right),Side plank up and down (right),NULL,NULL,review_required,NULL,NULL,NULL
c811aaa0-7aa9-41c3-89f1-647feb729069,Side to side plank walk,Side to side plank walk,NULL,NULL,review_required,NULL,NULL,NULL
49193da5-2b92-4df3-bca6-f0cd59fa9f03,Side to side plank walk into shoulder taps,Side to side plank walk into shoulder taps,NULL,NULL,review_required,NULL,NULL,NULL
2c525222-75e1-4c05-b8ee-f4d2c7d1799e,Side to side push up,Side to side push up,NULL,NULL,review_required,NULL,NULL,NULL
857fa3a7-6b75-4329-9bb0-297db6b9f761,Side to side squat,Side to side squat,NULL,NULL,review_required,NULL,NULL,NULL
4150a3eb-5b70-4d2e-8cab-a27e70b3ef43,Sideplank,Sideplank,NULL,NULL,review_required,NULL,NULL,NULL
b92cf13a-2241-45c5-b2ba-d5043c9b3ea0,Singel arm push up (L),Singel arm push up (L),NULL,NULL,review_required,NULL,NULL,NULL
9089468c-a43c-4486-892e-557485a39245,Single Arm Cable Front Raise,Single Arm al cavo Front Alzata,NULL,NULL,generated,NULL,NULL,NULL
ffd0d6dc-27ff-4a99-afcc-673701fa9d3d,Single Arm Cable Tricep Pushdown,Single Arm al cavo Tricep Pushdown,NULL,NULL,generated,NULL,NULL,NULL
a299ccb1-0604-4d47-a5c1-19d5ca0e8b42,Single Arm Dumbbell Row,Single Arm con manubri Rematore,NULL,NULL,generated,NULL,NULL,NULL
fc11f2e5-3fcd-4682-bb4b-10c33951335a,Single Arm Lat Pulldown,Single Arm Lat Pulldown,NULL,NULL,review_required,NULL,NULL,NULL
e1b68bd8-a3aa-45db-8d6f-cc470738a85e,Single Arm Lateral Raise,Single Arm Lateral Alzata,NULL,NULL,generated,NULL,NULL,NULL
efde17d4-3987-4416-9142-825a18329245,Single Arm Low Cable Curl,Single Arm Low al cavo Curl,NULL,NULL,generated,NULL,NULL,NULL
fee193c5-ec61-4e7f-aca8-a0ab268f6e26,Single Arm Lying Dumbbell Extension,Single Arm Lying con manubri Extension,NULL,NULL,generated,NULL,NULL,NULL
0fed480a-62f6-44d9-a457-787ebcd1395f,Single Arm Preacher Curl,Single Arm Preacher Curl,NULL,NULL,review_required,NULL,NULL,NULL
147a7908-fdd3-4f79-94ca-f9a69989e14c,Single arm push up (R),Single arm push up (R),NULL,NULL,review_required,NULL,NULL,NULL
cea594a5-f158-493b-adc2-4016ca1a0bd4,Single Arm Row,Single Arm Rematore,NULL,NULL,generated,NULL,NULL,NULL
7dd83ed0-59e0-4339-a54a-d3319bdf00ab,Single Arm Seated Cable Row,Single Arm seduto al cavo Rematore,NULL,NULL,generated,NULL,NULL,NULL
0b51bca9-c72f-4fc3-affd-0904de3cf8b4,Single Arm Smith Machine Row,Single Arm Smith alla macchina Rematore,NULL,NULL,generated,NULL,NULL,NULL
63ca895d-601f-4155-b654-1682690d7f1c,Single Arm T-Bar Row,Single Arm T-Bar Rematore,NULL,NULL,generated,NULL,NULL,NULL
f3b5098c-a02d-44ce-941e-2afca2f7329f,Single leg get up into lunge,Single leg get up into lunge,NULL,NULL,review_required,NULL,NULL,NULL
c67b0b0a-c636-4cff-9628-8ecd1e5482ca,Single leg glute bridge,Single leg glute bridge,NULL,NULL,review_required,NULL,NULL,NULL
c70ad438-dc0a-4933-8c68-81a09c6adaeb,Single-Arm Lat Pulldown,Single-Arm Lat Pulldown,NULL,NULL,review_required,NULL,NULL,NULL
699bd3d1-89e8-449a-be4b-44ebee16d81f,Single-Leg Step Balance,Single-Leg Step Balance,NULL,NULL,review_required,NULL,NULL,NULL
65ea17e1-f8ce-465a-ae0c-481bddb4714a,Sit ups,Sit ups,NULL,NULL,review_required,NULL,NULL,NULL
c1b55b30-7913-4590-87e1-6aac94b23df6,Sitting Pelvic tilts,Sitting Pelvic tilts,NULL,NULL,review_required,NULL,NULL,NULL
1c9646ea-e5d6-4aaf-8892-12b331fcc8d2,Slingshot into T-Spine rotation,Slingshot into T-Spine rotation,NULL,NULL,review_required,NULL,NULL,NULL
b26cc5dc-4ecf-4e02-9528-02aa561e2b0e,Smith Bench Press (Flat),Smith Panca press (Flat),NULL,NULL,generated,NULL,NULL,NULL
3e923378-4af0-4d61-9ce7-263fb0ed3b04,Smith Machine Behind the Back Shrug,Smith alla macchina Behind the Back Shrug,NULL,NULL,generated,NULL,NULL,NULL
d2122541-4c46-460f-be6a-7ea35e2d0624,Smith Machine Behind the Neck Press,Smith alla macchina Behind the Neck Press,NULL,NULL,generated,NULL,NULL,NULL
2b207100-576f-4029-848e-f71bb05df885,Smith Machine Bent Over Row,Smith alla macchina Bent Over Rematore,NULL,NULL,generated,NULL,NULL,NULL
7afd4594-47c0-4061-97ec-6cf5f5b9ddfe,Smith Machine Bent Over Row,Smith alla macchina Bent Over Rematore,NULL,NULL,generated,NULL,NULL,NULL
aeea2f3a-bcd5-44a0-9ca7-57977001e382,Smith Machine Bent Over Row Overhand Grip,Smith alla macchina Bent Over Rematore Overhand Grip,NULL,NULL,generated,NULL,NULL,NULL
b66b9294-0bfe-494f-b0aa-09602a7b5e41,Smith Machine Bent Over Row Underhand Grip,Smith alla macchina Bent Over Rematore Underhand Grip,NULL,NULL,generated,NULL,NULL,NULL
c72f4458-a48b-4d9c-bc4f-ddc01f3a8eaf,Smith Machine Deadlift,Smith alla macchina Deadlift,NULL,NULL,generated,NULL,NULL,NULL
5b61e155-eda8-4077-854b-bfe331f5fd55,Smith Machine Glute Squat,Smith alla macchina Glute Squat,NULL,NULL,generated,NULL,NULL,NULL
2291338b-1445-4b35-8ebe-d92d7af522e0,Smith Machine Good Morning,Smith alla macchina Good Morning,NULL,NULL,generated,NULL,NULL,NULL
