external_exercise_id,ymove_title,final_italian_name,selected_source,quality_score,validation_status,rejection_reasons,missing_technical_details,approved_italian_name,researched_italian_name,intelligent_italian_name,translation_status,source_confidence
8e75c181-9db4-4e20-8fa7-be744f820f95,Cat pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Cat pose,review_required,
8e7c3c00-5f0b-40b1-b64d-84b78fa6ec93,Plow pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Plow pose,review_required,
8ef75730-0d30-4063-b6ff-242725cf8c29,Incline Dumbbell Press,,,44,TECHNICAL_REVIEW,repeated_or_equipment_only|missing_main_movement,,,,Manubrio inclinato Manubrio,generated,
8f181782-a135-49c5-91df-de5985c69ac7,Low Cable Crossover,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Cavo Cavo,generated,
8f2f2d63-4e39-408b-b450-f88c27d8ae1a,Deadlift with Kettlebell,Stacco da terra con kettlebell,generated_rule,92,VALIDATED,,,,,Kettlebell Kettlebell,review_required,
8f35f8d8-b982-44af-8b71-4254b5be2532,Head Turns Neck stretches,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Allungamento,review_required,
90421a51-69d9-4f27-9076-847dff2d882a,Smith Machine Lunge,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
90596c5a-056c-4af1-a992-a6ffaadd8999,Jump Squats - Squat Jumps,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
9089468c-a43c-4486-892e-557485a39245,Single Arm Cable Front Raise,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,one arm,,,Cavo monopodalico Alzata frontale,generated,
90924318-0ca7-46ec-9e87-36b80e02196f,Calf stretch (left),,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Allungamento,review_required,
909e8b98-9e33-4a45-8bfa-3b0d4a9cef56,Switching lunges into Burpees (no jump),Burpee,intelligent_italian_name,96,VALIDATED,,,,,Burpee,review_required,
90a03a51-07e2-4acd-b893-d5c58a273587,Reverse Preacher Curl,,,16,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,barbell,,,Curl,review_required,
90f429f5-8d29-4ff7-a993-a904d378803d,Half frog pose (left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Half frog pose (left),review_required,
911577a1-55e3-4bf2-b7a0-6456422c3393,Squat to Cable Row,Rematore al cavo,generated_rule,92,VALIDATED,,,,,Cavo Squat,generated,
913dc03f-d923-43c5-9e7f-461c26770ee1,Smith Machine Lunge,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
920d96cd-7857-4720-9bea-21b23b124b64,Lat Pulldown,,,60,TECHNICAL_REVIEW,lost_technical_details,cable,Lat machine,,Lat machine,review_required,
921feb95-16c7-4fbc-88e7-472f35ffae2e,Jump squat to backward lunge,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
9225c7c5-66a0-42c5-8de4-866389741736,Chest and shoulder,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Spalla,review_required,
926f4125-2676-45a8-96ee-2b6ace422494,Chest Supported Row Machine,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Machine Machine,generated,
928d2978-b0a4-4619-858d-106a5c99e507,Garland pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Garland pose,review_required,
92d81e10-c495-4bf9-b205-a079f8711097,L-sit to tucked L-sit,L-sit to tucked L-sit,intelligent_italian_name,96,VALIDATED,,,,,L-sit to tucked L-sit,review_required,
93e53831-f499-4d0b-b266-120445c24555,Oblique Crunches,Crunch,intelligent_italian_name,92,VALIDATED,,,,,Crunch,review_required,
948e5256-8830-43b3-a28a-ddcb050373ed,Kettlebell Turkish Get-Up (Lunge style)(1),,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Kettlebell Kettlebell,review_required,
94b012da-2a8d-449c-8a25-80cc1b0a1ba7,Standing Low Cable Row,Rematore al cavo,generated_rule,92,VALIDATED,,,,,In piedi Cavo Cavo,generated,
94e15f81-eee6-418c-9c25-6201b6c9f23e,Kettlebell Deadlift,Stacco da terra con kettlebell,generated_rule,92,VALIDATED,,,,,Kettlebell Kettlebell,review_required,
94e2b3e2-d8e5-4f3b-8b77-5368023e25eb,Mid Row Machine,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Machine Machine,generated,
94f48c8b-042f-4df8-9805-43e4eca8573f,Seated front raises,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,dumbbell,,,Seduto Alzata frontale,generated,
952c06b0-359b-4e38-adfd-c352723ab865,Leg Press Calf Raise,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,Pressa per gambe,generated,
95334bcd-2aa9-4c42-a846-4944c08b9a66,High toe touches,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,High toe touches,review_required,
954de3a1-ff07-403b-9ad3-c172b2d90171,Leg Extensions,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,machine,,,Leg extension,review_required,
95640151-0b58-4872-94de-a14680227a66,Dips parallel bars,,,16,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,machine,,,Dip,review_required,
95a95a22-308a-4804-af36-7190b48b1ae5,Inclined diamond push up,,,40,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,incline,,,Push-up,review_required,
95b3c40f-4a12-44e6-ac2e-cd7ce4a3cc3c,Smith Machine Upright Row,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
95fb26cd-a80a-4d69-92a0-af6bf54128bc,Cable Pull-Through,,,0,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement|lost_technical_details,machine,,,Cavo Cavo,generated,
9632f636-81ae-4951-9830-4970bbd41e42,Seated Cable Row Underhand Grip,,,60,TECHNICAL_REVIEW,lost_technical_details,underhand,,,Seduto Cavo Cavo,generated,
9690f31a-ed99-446e-88db-2934b832f497,Dumbbell Rear Lunge,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
9696321a-6d49-4d1b-a42d-08fb34bb8323,Dumbbell floor chest press,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Manubrio a terra Manubrio,generated,
97f48a58-e7a9-4179-88e2-f1a16feb68ca,Dumbbell fly,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
980a6af6-f72f-4e21-bfcf-4253622d507d,Plate Front Raise,,,12,TECHNICAL_REVIEW,missing_main_movement|word_by_word_prefix|lost_technical_details,barbell,,,con disco Alzata frontale,generated,
98543b7d-bf77-48b2-b0e1-f17ae61e3fc2,Kettlebell Farmer Carry,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,kettlebell,,,Trasporto,review_required,
9898b03d-3337-4ea6-93d6-812d2004693b,Step Up No Equipment,Step-up a corpo libero,generated_rule,96,VALIDATED,,,,,Step Up No Equipment,review_required,
98f659d5-466b-4c23-803c-85cf32f2377c,Hollow Body Hold,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,A corpo cavo,review_required,
9a68f965-4e58-4b5b-87d5-c44929dd1f39,Banded squat,Squat con elastico,approved_italian_name,92,VALIDATED,,,Squat con elastico,,con elastico Squat,review_required,
9a8e40b3-446f-4362-9df4-461931927889,Dumbbell wrist curls,Curl con manubri,generated_rule,92,VALIDATED,,,,,Manubrio Manubrio,generated,
9acaf8fd-1e81-4106-8d86-921b013f36c0,Arch Skydiver,Skydiver prono in estensione,researched_italian_name,92,VALIDATED,,,,Skydiver prono in estensione,Superman,review_required,42.0
9ad86735-3149-48fa-add4-705598dc149e,Farmers walk,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,dumbbell,,,Camminata,review_required,
9b0e714f-6b42-40d9-941c-71bca4da5eef,Knee pseudo pushups,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
9c454a78-ff62-49a9-9879-127b48d6f2ea,Push up hold,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
9d46942e-53df-455c-a996-8936145ab8d2,Push-Ups - Close Triceps Position (Diamond push ups),,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
9d525d35-2c5f-45c9-a88c-56f8526d2177,High plank to side plank,,,44,TECHNICAL_REVIEW,missing_main_movement|too_generic_for_detailed_title,,,,Plancia,review_required,
9d5a2722-801b-4741-8d9b-11e9a3a4ae2d,Devil press,,,60,TECHNICAL_REVIEW,lost_technical_details,dumbbell,,,Spinta,review_required,
9ddd0baa-fa4b-4f5a-8dd4-3a68dc557563,Cable Fly - High to Low,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,Cavo Cavo,generated,
9eb19f30-37d0-4aca-9e2d-c90a65f7b07b,Dumbbell Bench Press incline,Panca inclinata con manubri,generated_rule,92,VALIDATED,,,,,Manubrio inclinato panca Panca,generated,
9f3f94f9-275b-4c5c-bc97-0e5826023599,Seated Low Cable Curl,Curl al cavo,generated_rule,92,VALIDATED,,,,,Seduto Cavo Cavo,generated,
9fb9d7f3-6833-4f8d-97ce-f487f8fd5eca,Romanian Deadlift,,,60,TECHNICAL_REVIEW,lost_technical_details,barbell,,,Stacco rumeno,review_required,
9fd5a38f-6dc0-40dd-898f-c5ec90cec9c3,Kettlebell Thruster,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Kettlebell Kettlebell,review_required,
a0395420-b67f-4ddd-965d-30d4a489f489,Dumbbell Bench Press,Panca con manubri,generated_rule,92,VALIDATED,,,,,Manubrio panca Panca,generated,
a04b709a-b24b-497b-af41-66544e152b4b,Front Raise,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,dumbbell,,,Alzata frontale,generated,
a07157e6-32c0-4380-ad71-55afc02369ec,Halo with dumbbell (L),,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
a097abc2-16ac-413a-86e4-444a7ce1fa43,Seated Leg Curl,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,Seduto Leg curl,generated,
a16a574a-28bd-4010-bcda-b9f066b381e4,Heels to Butt,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Heels to Butt,review_required,
a1b684f7-6cf3-41a7-9c1f-2321a8e0847a,Lying Dumbbell Tricep Extension - One arm,,,60,TECHNICAL_REVIEW,lost_technical_details,one arm,,,Da sdraiato Manubrio Estensione,generated,
a299ccb1-0604-4d47-a5c1-19d5ca0e8b42,Single Arm Dumbbell Row,,,60,TECHNICAL_REVIEW,lost_technical_details,one arm,,,Manubrio monopodalico Manubrio,generated,
a2ad1f3d-ac82-4d67-915c-6bd4f83e3813,Rack Pull,,,60,TECHNICAL_REVIEW,lost_technical_details,barbell,,,Tirata,review_required,
a363775e-2aa5-49cb-ac17-7aa137d5d47b,Barbell Shrug,,,68,TECHNICAL_REVIEW,missing_main_movement,,Shrug Con bilanciere,Scrollate con bilanciere,Bilanciere Bilanciere,generated,85.0
a36c63b9-c3d4-432d-a135-1ca81a162d35,Boat hold,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Boat hold,review_required,
a46c036e-f0f6-4c03-8216-cc80da58ee3d,Dumbbell Discus (L),,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
a4715d5c-446e-4937-a25a-254652773990,Burpee (No jump) into high plank with shoulder tabs,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Spalla,review_required,
a4bd22f6-d98f-47da-9523-ceb6894b9922,Half boat pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Half boat pose,review_required,
a5d77dca-e151-4f73-aadb-890366fe8abf,Mountain climbers into shoulder taps,Mountain climber,generated_rule,96,VALIDATED,,,,,Arrampicata montana,review_required,
a5eb6aec-09a0-428e-a5c1-13a0897416a4,Russian twists into seated knee tucks,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Russian twists into seated knee tucks,generated,
a61479a9-fc68-4b4b-9e4d-2f65cd41defa,Child's pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Child's pose,review_required,
a62f7e6f-99b3-49cf-a02e-c5146db97da3,Glute Bridge (Bodyweight),,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Ponte,review_required,
a64ffb04-76a7-431a-a9a5-6addeab61813,Barbell Ab Rollout,Ab Rollout con bilanciere,approved_italian_name,92,VALIDATED,,,Ab Rollout con bilanciere,Ab rollout con bilanciere,Bilanciere Rotolamento,generated,90.0
a6a9ea7b-c868-4924-842a-9c3232698c3b,Cable Lateral Raise,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Cavo laterale Alzata laterale,generated,
a921697a-e1ec-4941-bffd-f99e69b305b4,Dumbbell Concentration Curl,Curl con manubri,generated_rule,92,VALIDATED,,,,,Manubrio Manubrio,generated,
a95a735d-411f-4edd-abd5-5f00e79874d4,Pull Up (Neutral Grip),presa neutra Tirata,intelligent_italian_name,92,VALIDATED,,,,,presa neutra Tirata,review_required,
a97548ad-e559-4380-a6b0-50cc210031b2,Leg raises,Sollevamento gambe,intelligent_italian_name,92,VALIDATED,,,,,Sollevamento gambe,review_required,
a97c208e-1c40-4410-b51a-a86e5cc37a04,Chameleon push up to mountain climbers,Mountain climber,generated_rule,96,VALIDATED,,,,,Push-up,review_required,
a9ab8609-e40c-44e1-9e0f-a86c3794662c,Incline Dumbbell Lateral Raise,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Manubrio inclinato laterale Alzata laterale,generated,
a9db8a1f-87ac-45a6-876f-7c76bc4d5d8f,Shoulder press - Overhead press - Military press,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,Lento avanti,review_required,
a9f277ce-cbc2-4223-96e5-baab4a926f92,High Knees,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,High Knees,review_required,
aa3d8f09-8870-4ec1-aada-7760020dfeaa,Cable Fly Low to High,Croci ai cavi dal basso verso l’alto,generated_rule,92,VALIDATED,,,,,Cavo Cavo,generated,
aa60f379-a493-46d2-8e03-3ba2277f3e78,Star Jump Burpees,Burpee,intelligent_italian_name,96,VALIDATED,,,,,Burpee,review_required,
ab008d35-2e2f-482e-810a-b2cb6ecf0bde,Trap Bar deadlift,,,60,TECHNICAL_REVIEW,lost_technical_details,barbell,,,Stacco da terra,review_required,
ab1681a6-93a1-4e51-ac8c-c76f02ef3737,Behind the Neck Rope Pulldown,,,60,TECHNICAL_REVIEW,lost_technical_details,cable,,Pulldown dietro la nuca con corda,Tirata,review_required,76.0
ab522399-6b5e-4a37-aa7a-47d2ec862631,Cable Tricep Pushdown,,,64,TECHNICAL_REVIEW,lost_technical_details,cable,,,Push-up tricipiti,generated,
ab569da1-869a-4f74-b7f8-2f0a6e90e547,Kettlebell Turkish Get-Up (Lunge style) v2,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Kettlebell Kettlebell,review_required,
ab582577-f6d5-4f62-9f5a-220995d7910f,Smith Machine Step-Ups,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
abd551ed-0fb5-4db7-a9d3-e9a2466da469,How to get out of bed,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,How to get out of bed,review_required,
abfd0396-b9b3-41b3-b8ec-88ce2faf0462,Hip flexor stretch,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Allungamento,review_required,
ac0cb7cb-0988-4591-9d99-716502691f26,Plank jack into jumping jacks,,,44,TECHNICAL_REVIEW,missing_main_movement|too_generic_for_detailed_title,,,,Plancia,review_required,
ac256206-2279-44dc-ab5e-94d6e7d9e8a6,Incline Barbell Front Raise,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Bilanciere inclinato Alzata frontale,generated,
ac6026af-173a-4357-ac12-2c7440a71a5d,Kneeling jump squat,in ginocchio Squat,intelligent_italian_name,92,VALIDATED,,,,,in ginocchio Squat,review_required,
ac7982bb-1a81-4870-ae78-ce37bb485601,Dumbbell One-Arm Upright Row (L),Rematore con manubrio a un braccio,generated_rule,92,VALIDATED,,,,,Manubrio Manubrio,generated,
acaa8104-8a71-43bb-83ca-6a5c8085a3d8,Over and under (Left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Over and under (Left),review_required,
accf9858-fd32-4f43-aa4d-0bd0f53d7498,Bear crawl to pike push up,Bear crawl con pike push-up,researched_italian_name,96,VALIDATED,,,,Bear crawl con pike push-up,Push-up,review_required,72.0
ad241fc8-3d05-4ce7-a950-45380497cdc0,Dumbbell Pulse Squat,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
ad7e4bc7-a8d8-4aa7-978f-e130aeb49e8b,Gate pose (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Gate pose (right),review_required,
ad8e32a3-091a-4b10-a316-8984807ce817,Bent Over Two-Arm Long Bar Row - 105,,,28,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,barbell|bent over,,,Remata,generated,
ad8f28d1-cf33-4e80-9686-0742404566e3,Resistance Band Row,,,20,TECHNICAL_REVIEW,consecutive_duplicate_words|missing_main_movement|word_by_word_prefix,,,,con elastico Elastico,generated,
ae4a7149-9cfb-481e-bece-49ec526c8487,Machine Glute Kickback Both Legs,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Machine Machine,generated,
ae8be22d-584f-4c34-add8-d25383ba90de,Barbell walking lunges,Affondi camminati con bilanciere,researched_italian_name,92,VALIDATED,,,,Affondi camminati con bilanciere,Bilanciere Bilanciere,generated,84.0
ae9e4d04-17ed-4235-930a-89ce847e8507,Step Squat Pulse,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
aeea2f3a-bcd5-44a0-9ca7-57977001e382,Smith Machine Bent Over Row Overhand Grip,,,28,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,bent over|overhand,,,Smith machine,generated,
aefc423a-3e4b-4ca0-89c8-62484e13f3c0,Happy baby pose,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Addominale,review_required,
af0e7c20-cd4a-4c26-ac10-1ef6bdaaf35e,chair Twists,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,chair Twists,review_required,
af2d3f82-2917-4e21-8df6-7acaf5f78ad5,Laying leg raises to windshield wipers,Sollevamento gambe,intelligent_italian_name,92,VALIDATED,,,,,Sollevamento gambe,review_required,
af494781-9fba-41df-b403-79d04db6deae,Dumbbell Side lunge,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
af545111-e56a-4731-ba48-2d4ce750bc8e,Dumbbell One-Arm Shoulder Press (L),,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,one arm,,,Manubrio Spalla,generated,
af606d87-c83f-46cd-b72f-e554708eb94e,Hip Adduction Machine,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Machine Machine,generated,
b0c07cf7-545e-4c74-8224-3355a2669fb2,Upright Barbell Row,Rematore con bilanciere,generated_rule,92,VALIDATED,,,,,Bilanciere Bilanciere,generated,
b0cc57d7-7d6b-48ad-a9bc-a3dc309ea72b,Low lunge (left),,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Affondo,review_required,
b126da42-0645-491c-83ae-e058822e074b,Half burpee,Burpee,intelligent_italian_name,96,VALIDATED,,,,,Burpee,review_required,
b150868d-c9c5-4f0f-a407-93d7e34b6ddc,Dumbbell Shrug,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
b160ea44-725a-415f-919a-4edad64d3ce3,Burpee (No jump),Burpee,intelligent_italian_name,96,VALIDATED,,,,,Burpee,review_required,
b1b1d4cd-c4eb-47cc-a3f8-478eb474999f,Half split (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Half split (right),review_required,
b1c0e80d-329c-4910-8b23-37daa8ea17da,Goblet squat,,,36,RESEARCH_REQUIRED,copied_english_title|lost_technical_details,dumbbell,,,goblet Squat,review_required,
b2073383-2f4c-419e-95f3-0e1cd4f02c34,Cable Deadlift,Cavo Stacco da terra,intelligent_italian_name,92,VALIDATED,,,,,Cavo Stacco da terra,generated,
b219f35b-9bca-4eb5-a010-e0ded6208942,Dive bombers,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Dive bombers,review_required,
b21be739-d8af-416f-83e4-fc65509a9a28,Bear plank ankle taps into jumps,Bear plank con tocchi alle caviglie e salti,researched_italian_name,96,VALIDATED,,,,Bear plank con tocchi alle caviglie e salti,Plancia,review_required,70.0
b26cc5dc-4ecf-4e02-9528-02aa561e2b0e,Smith Bench Press (Flat),,,28,TECHNICAL_REVIEW,consecutive_duplicate_words|lost_technical_details,machine|flat,,,panca Panca,generated,
b2a0896a-3900-4a82-bd7d-30e4b74687e9,Lying oblique crunch,Da sdraiato Crunch,intelligent_italian_name,92,VALIDATED,,,,,Da sdraiato Crunch,review_required,
b2ad9e74-2fdf-4cd2-b748-1449f2622216,Lateral leg swing,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Lateral leg swing,review_required,
b2eabe7f-7b04-456e-95b2-7aa3eaa88b9d,Get ups (no jump),,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Salto,review_required,
b35c3787-5974-4cca-b3d5-c28f7efa1472,Cable Rope Tricep Pushdown,,,56,TECHNICAL_REVIEW,lost_technical_details,cable|rope,,,Push-up tricipiti,generated,
b3d09e97-408c-4eb9-8900-ddc99a9a4218,Smith Machine Shrug,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
b3d44ba8-5fdd-4a7e-ace2-1b12d5901b0b,Cuban Press,,,60,TECHNICAL_REVIEW,lost_technical_details,dumbbell,,,Spinta,review_required,
b3fdc5d4-1225-4f12-8b42-86fc0617aeb6,Forward and backward lunge,Affondi indietro,generated_rule,92,VALIDATED,,,,,Affondo,review_required,
b41a30a8-8a02-4101-a0a9-589efdbf786b,Push ups,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
b43b051d-cd66-41c7-8772-f81797ce872c,Barbell Glute Bridge,Glute bridge con bilanciere,researched_italian_name,92,VALIDATED,,,,Glute bridge con bilanciere,Bilanciere Bilanciere,generated,75.0
b4824ea0-4d0a-418e-b22d-462b11dc9992,Cable Rope Pullover,,,0,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement|lost_technical_details,rope,,,Cavo Cavo,generated,
b5869e95-3109-43ad-b7b5-34e6dad882f0,Dumbbell plank row,Rematore con manubri,generated_rule,92,VALIDATED,,,,,Manubrio Manubrio,generated,
b627fc87-cf16-443b-b87d-d1ba39ed8ca9,Superman crunches,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Superman,review_required,
b66b9294-0bfe-494f-b0aa-09602a7b5e41,Smith Machine Bent Over Row Underhand Grip,,,28,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,bent over|underhand,,,Smith machine,generated,
b771f714-b1dc-49f8-8df5-9f8ae35bbbae,Bird Dog,Bird dog,generated_rule,96,VALIDATED,,,,,Bird dog,review_required,
b78e6b13-cc46-49d6-a205-f71b65e6090e,EZ Bar Reverse Curl,,,16,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,barbell,,,Curl,review_required,
b7a93a70-b9fc-469f-8397-5a2e8a8877c8,Seated flutter kicks,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Seated flutter kicks,generated,
b7c0fca8-8f01-4c48-bea3-b691939e92bc,Lever Squat (Medium Stance),,,36,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,machine,,,Squat,review_required,
b853fd08-4739-4239-a825-8c31826d54ba,Barbell calf raises,,,68,TECHNICAL_REVIEW,missing_main_movement,,Calf raises con bilanciere,Calf raise in piedi con bilanciere,Bilanciere Bilanciere,generated,85.0
b867d101-cc16-42ff-a057-fe0de4a2d8c6,Flutter kicks,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Flutter kicks,review_required,
b8fb88dc-d819-4e65-86c8-7ea13703afdb,Cross Body Hammer Curl,,,16,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,dumbbell,,,Curl,review_required,
b92cf13a-2241-45c5-b2ba-d5043c9b3ea0,Singel arm push up (L),,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
b93996af-6946-4cf8-88e0-792b1f545750,Neutral Grip Lat Pulldown,,,60,TECHNICAL_REVIEW,lost_technical_details,cable,,,Lat machine,review_required,
b94885af-ac1a-4fd6-ac86-39da579a215d,Sage marichi I pose (left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Sage marichi I pose (left),review_required,
b958f3b6-db0c-492a-8895-445af0989161,Elevated Calf Raises,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Alzata,review_required,
b9e7733d-fbba-413a-98d9-71803ae1edb4,Deadstop pushup to superman crunch,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
ba260d30-e576-4f0b-8d9b-c14df6d419ee,Wall Sit,Seduta al muro,generated_rule,92,VALIDATED,,,,,Wall Sit,review_required,
ba7727ee-e0bb-402c-99fb-c27eadd440f7,Jumping Ropes  skips,,,36,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,rope,,,Salto,review_required,
babede27-efe6-473b-85a8-6ef01ce3fab7,Lying Barbell Skull Crusher,,,44,TECHNICAL_REVIEW,consecutive_duplicate_words|missing_main_movement,,,,Da sdraiato Bilanciere Bilanciere,generated,
bae56fcf-a610-45e8-a577-238c5ee6567b,Glute bridge,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Ponte,review_required,
bb2079e0-031b-4b5c-873d-8c5202fc33d7,L-sit hold (dip bar or paralettes)1,,,48,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Dip,review_required,
bb30b96e-da77-44d7-aabe-d02a7bdcaa23,Cobbler's pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Cobbler's pose,review_required,
bba8482e-3ddd-4c44-9b2a-90af81d040e9,Standing Inner-Biceps Curl,,,60,TECHNICAL_REVIEW,lost_technical_details,dumbbell,,,In piedi Curl,generated,
bbac448a-df15-415e-a391-8b1d400df2bf,Dumbbell deadlift,Manubrio Stacco da terra,intelligent_italian_name,92,VALIDATED,,,,,Manubrio Stacco da terra,generated,
bbc9368f-e232-4081-bd5c-235c928eccb3,Leg Press Close Stance,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,presa stretta Pressa per gambe,review_required,
