external_exercise_id,ymove_title,final_italian_name,approved_italian_name,researched_italian_name,intelligent_italian_name,translation_status,source_confidence
de5de9a5-08ca-462b-b704-eab3f48ab7b5,Seated Dumbbell Triceps Extension,Seduto Manubrio Estensione,,,Seduto Manubrio Estensione,generated,
1f96bb5c-a360-4ab0-83c6-23bdb92dd10c,Seated eagle arm (right),Seated eagle arm (right),,,Seated eagle arm (right),generated,
ef8b7a4f-a209-425b-90dd-d20c402c5b0d,Seated eagle arms (left),Seated eagle arms (left),,,Seated eagle arms (left),generated,
0a095165-5eb4-4d96-a98e-d8374391f2cc,Seated EZ Bar Curl,Seduto Curl,,,Seduto Curl,generated,
b7a93a70-b9fc-469f-8397-5a2e8a8877c8,Seated flutter kicks,Seated flutter kicks,,,Seated flutter kicks,generated,
6f54fafe-ff3f-4295-9ec6-031c1dd68e11,Seated forward bend,Seated forward bend,,,Seated forward bend,generated,
94f48c8b-042f-4df8-9805-43e4eca8573f,Seated front raises,Seduto Alzata frontale,,,Seduto Alzata frontale,generated,
0c46de9c-4a97-405c-9fa2-aec5f5da73f0,Seated Hammer Curl,Seduto Curl,,,Seduto Curl,generated,
78c91035-616b-4b6c-a1b7-5572af8bc647,Seated High Row Machine,Seduto Machine Machine,,,Seduto Machine Machine,generated,
7532f005-9936-49c1-8612-132d874e1ee7,Seated Hip Abduction Machine,Seduto Machine Machine,,,Seduto Machine Machine,generated,
6f5b8c08-2853-477c-875b-b459d4f98fa9,Seated Incline Press with Machine,Seduto Machine inclinato Machine,,,Seduto Machine inclinato Machine,generated,
4a8661d9-eef7-44c6-896b-9ea08b81ac17,Seated Leg Curl,Seduto Leg curl,,,Seduto Leg curl,generated,
851015b9-546b-425d-81f3-ac6b7493a784,Seated Leg Curl,Seduto Leg curl,,,Seduto Leg curl,generated,
a097abc2-16ac-413a-86e4-444a7ce1fa43,Seated Leg Curl,Seduto Leg curl,,,Seduto Leg curl,generated,
42dc0603-91e8-4a1e-8bf0-ef9478718106,Seated leg raises,Seduto Sollevamento gambe,,,Seduto Sollevamento gambe,generated,
9f3f94f9-275b-4c5c-bc97-0e5826023599,Seated Low Cable Curl,Seduto Cavo Cavo,,,Seduto Cavo Cavo,generated,
3e96fcc6-7397-4387-ac5b-92569bd670e5,Seated Machine Chest Press,Seduto Machine Machine,,,Seduto Machine Machine,generated,
16916d8d-2bce-459a-a87f-fa511936260c,Seated Neutral Grip Cable Press,Seduto Cavo presa neutra Spinta,,,Seduto Cavo presa neutra Spinta,generated,
7a9bc5bf-e817-4819-a41b-44a2aee5fb67,Seated Neutral Grip Row Machine,Seduto Machine presa neutra Machine,,,Seduto Machine presa neutra Machine,generated,
72748704-e649-4df7-9e6b-747dd4d225a2,Seated shoulder push downs,Seduto Spalla,,,Seduto Spalla,generated,
8540be69-f287-4af1-918b-01968b7a48a8,Seated Shoulder Squeeze,Seduto Spalla,,,Seduto Spalla,generated,
00c1f017-3a36-4a42-8866-fda39f906f5d,Seated Side Bends,Seated Side Bends,,,Seated Side Bends,generated,
f749ef2b-7e02-4c5b-94fd-abc1c876b0ee,Seated wide angle straddle,Seated wide angle straddle,,,Seated wide angle straddle,generated,
0a7821b6-c36b-4b5f-82b0-5c8ba765baae,Shot Caller Burpee,Burpee,,,Burpee,review_required,
a9db8a1f-87ac-45a6-876f-7c76bc4d5d8f,Shoulder press - Overhead press - Military press,Lento avanti,,,Lento avanti,review_required,
eee3eb70-4e2c-430e-9c33-ed646287d9c2,Shoulder Press Machine,Machine Spalla,,,Machine Spalla,generated,
2964f7d1-8a1f-45b6-887c-a084ceb75072,Shoulder tap burpees,Spalla,,,Spalla,review_required,
c847178d-3b29-4a76-b8c6-da12de207bbf,Shoulder taps,Spalla,,,Spalla,review_required,
27e866fb-7cdb-4b24-824c-9ce7778c6ac7,Shoulder taps into ankle taps,Spalla,,,Spalla,review_required,
f324d8f5-3c64-4a97-b4de-2fd60907e7d5,Side bend (left),Side bend (left),,,Side bend (left),review_required,
63f5e230-17a6-40df-a2a6-f296bd816501,Side bend (right),Side bend (right),,,Side bend (right),review_required,
7502b225-3aa7-44a1-901f-f02f2f14d58c,Side Bend Stretch (R),Allungamento,,,Allungamento,review_required,
3eeee272-7aae-4e5c-8d9c-415a3bf74352,Side Bend with Dumbbells,Manubrio Manubrio,,,Manubrio Manubrio,review_required,
061b3246-322a-41ed-a589-73fb9478651c,Side hurdel jumps to mountain climbers,Arrampicata montana,,,Arrampicata montana,review_required,
3798bfae-4ad3-404c-969d-0eeb2fcbdd56,Side hurdel jumps to mountain climbers,Arrampicata montana,,,Arrampicata montana,review_required,
ed54736f-d36d-46fa-ac16-08a44612eded,Side jump skaters,Salto,,,Salto,review_required,
7384d39b-613f-4c8e-a980-42e2d3bd8a83,Side Lateral Raise with Dumbbells,Manubrio laterale Alzata laterale,,,Manubrio laterale Alzata laterale,generated,
3ad63b44-3e91-44cb-a39d-45aa9d50817c,Side Plank,Plancia,,,Plancia,review_required,
d0b4d724-b764-434e-a595-98c0d1ff76fb,Side plank pose (left),Plancia,,,Plancia,review_required,
84497aca-5092-4038-bf3c-3e9beeae9f8b,Side plank pose (right),Plancia,,,Plancia,review_required,
516a33ee-e1e1-459d-9417-a313b313e1a6,Side plank pulses,Plancia,,,Plancia,review_required,
71213402-bffc-41ab-9425-736789fca561,Side plank pulses (Right side),Plancia,,,Plancia,review_required,
8d5a28d5-9aa2-4d63-bdc4-3e6e746e9d0d,Side plank up and down (left),Plancia,,,Plancia,review_required,
c0c8d00e-5640-462e-8cc3-422a14deb2fc,Side plank up and down (right),Plancia,,,Plancia,review_required,
c811aaa0-7aa9-41c3-89f1-647feb729069,Side to side plank walk,Plancia,,,Plancia,review_required,
49193da5-2b92-4df3-bca6-f0cd59fa9f03,Side to side plank walk into shoulder taps,Spalla,,,Spalla,review_required,
2c525222-75e1-4c05-b8ee-f4d2c7d1799e,Side to side push up,Push-up,,,Push-up,review_required,
857fa3a7-6b75-4329-9bb0-297db6b9f761,Side to side squat,Squat,,,Squat,review_required,
4150a3eb-5b70-4d2e-8cab-a27e70b3ef43,Sideplank,Plancia,,,Plancia,review_required,
b92cf13a-2241-45c5-b2ba-d5043c9b3ea0,Singel arm push up (L),Push-up,,,Push-up,review_required,
9089468c-a43c-4486-892e-557485a39245,Single Arm Cable Front Raise,Cavo monopodalico Alzata frontale,,,Cavo monopodalico Alzata frontale,generated,
ffd0d6dc-27ff-4a99-afcc-673701fa9d3d,Single Arm Cable Tricep Pushdown,Push-up tricipiti,,,Push-up tricipiti,generated,
a299ccb1-0604-4d47-a5c1-19d5ca0e8b42,Single Arm Dumbbell Row,Manubrio monopodalico Manubrio,,,Manubrio monopodalico Manubrio,generated,
fc11f2e5-3fcd-4682-bb4b-10c33951335a,Single Arm Lat Pulldown,Lat machine,,,Lat machine,review_required,
e1b68bd8-a3aa-45db-8d6f-cc470738a85e,Single Arm Lateral Raise,monopodalico laterale Alzata laterale,,,monopodalico laterale Alzata laterale,generated,
efde17d4-3987-4416-9142-825a18329245,Single Arm Low Cable Curl,Cavo monopodalico Cavo,,,Cavo monopodalico Cavo,generated,
fee193c5-ec61-4e7f-aca8-a0ab268f6e26,Single Arm Lying Dumbbell Extension,Da sdraiato Manubrio monopodalico Estensione,,,Da sdraiato Manubrio monopodalico Estensione,generated,
0fed480a-62f6-44d9-a457-787ebcd1395f,Single Arm Preacher Curl,monopodalico Curl,,,monopodalico Curl,review_required,
147a7908-fdd3-4f79-94ca-f9a69989e14c,Single arm push up (R),Push-up,,,Push-up,review_required,
cea594a5-f158-493b-adc2-4016ca1a0bd4,Single Arm Row,monopodalico Remata,,,monopodalico Remata,generated,
7dd83ed0-59e0-4339-a54a-d3319bdf00ab,Single Arm Seated Cable Row,Seduto Cavo monopodalico Cavo,,,Seduto Cavo monopodalico Cavo,generated,
0b51bca9-c72f-4fc3-affd-0904de3cf8b4,Single Arm Smith Machine Row,Smith machine,,,Smith machine,generated,
63ca895d-601f-4155-b654-1682690d7f1c,Single Arm T-Bar Row,monopodalico Remata,,,monopodalico Remata,generated,
f3b5098c-a02d-44ce-941e-2afca2f7329f,Single leg get up into lunge,monopodalico Affondo,,,monopodalico Affondo,review_required,
c67b0b0a-c636-4cff-9628-8ecd1e5482ca,Single leg glute bridge,monopodalico Ponte,,,monopodalico Ponte,review_required,
c70ad438-dc0a-4933-8c68-81a09c6adaeb,Single-Arm Lat Pulldown,Lat machine,,,Lat machine,review_required,
699bd3d1-89e8-449a-be4b-44ebee16d81f,Single-Leg Step Balance,Single-Leg Step Balance,,,Single-Leg Step Balance,review_required,
65ea17e1-f8ce-465a-ae0c-481bddb4714a,Sit ups,Sit ups,,,Sit ups,review_required,
c1b55b30-7913-4590-87e1-6aac94b23df6,Sitting Pelvic tilts,Sitting Pelvic tilts,,,Sitting Pelvic tilts,review_required,
1c9646ea-e5d6-4aaf-8892-12b331fcc8d2,Slingshot into T-Spine rotation,Slingshot into T-Spine rotation,,,Slingshot into T-Spine rotation,review_required,
b26cc5dc-4ecf-4e02-9528-02aa561e2b0e,Smith Bench Press (Flat),panca Panca,,,panca Panca,generated,
3e923378-4af0-4d61-9ce7-263fb0ed3b04,Smith Machine Behind the Back Shrug,Smith machine,,,Smith machine,generated,
d2122541-4c46-460f-be6a-7ea35e2d0624,Smith Machine Behind the Neck Press,Smith machine,,,Smith machine,generated,
2b207100-576f-4029-848e-f71bb05df885,Smith Machine Bent Over Row,Smith machine,,,Smith machine,generated,
7afd4594-47c0-4061-97ec-6cf5f5b9ddfe,Smith Machine Bent Over Row,Smith machine,,,Smith machine,generated,
aeea2f3a-bcd5-44a0-9ca7-57977001e382,Smith Machine Bent Over Row Overhand Grip,Smith machine,,,Smith machine,generated,
b66b9294-0bfe-494f-b0aa-09602a7b5e41,Smith Machine Bent Over Row Underhand Grip,Smith machine,,,Smith machine,generated,
c72f4458-a48b-4d9c-bc4f-ddc01f3a8eaf,Smith Machine Deadlift,Smith machine,,,Smith machine,generated,
5b61e155-eda8-4077-854b-bfe331f5fd55,Smith Machine Glute Squat,Smith machine,,,Smith machine,generated,
2291338b-1445-4b35-8ebe-d92d7af522e0,Smith Machine Good Morning,Smith machine,,,Smith machine,generated,
ea856b4b-ef97-4fa6-81a1-269f060df9c5,Smith Machine Hip Thrust,Smith machine,,,Smith machine,generated,
43549b73-858b-4225-8fe0-e7d3d32c9535,Smith Machine Incline Press,Smith machine,,,Smith machine,generated,
90421a51-69d9-4f27-9076-847dff2d882a,Smith Machine Lunge,Smith machine,,,Smith machine,generated,
913dc03f-d923-43c5-9e7f-461c26770ee1,Smith Machine Lunge,Smith machine,,,Smith machine,generated,
15ae3c6a-9e5c-43c6-a9df-6a1cd454e1c5,Smith Machine Lunges,Smith machine,,,Smith machine,generated,
74545eb6-14ac-4017-b275-d1776516419d,Smith Machine Narrow Stance Squat,Smith machine,,,Smith machine,generated,
3f9f3976-7e6c-4d69-8801-1b0b5f723a68,Smith Machine Romanian Deadlift,Smith machine,,,Smith machine,generated,
691ad2e7-b9f9-4921-8831-4da317451a2c,Smith Machine Shoulder Press,Smith machine,,,Smith machine,generated,
b3d09e97-408c-4eb9-8900-ddc99a9a4218,Smith Machine Shrug,Smith machine,,,Smith machine,generated,
680f31da-707a-487d-9003-667fb3bbab82,Smith Machine Smith Bench Press flat,Smith machine,,,Smith machine,generated,
8456ccc7-a3af-4d7d-8524-2ed90c57fc9e,Smith Machine Smith Calf Raise,Smith machine,,,Smith machine,generated,
427f98b5-d33e-4447-83cd-5cef54f0eb2f,Smith Machine Squat,Smith machine,,,Smith machine,generated,
75ad8ef1-8f36-47b9-baef-e7efd2b88c9d,Smith Machine Squats,Smith machine,,,Smith machine,generated,
ab582577-f6d5-4f62-9f5a-220995d7910f,Smith Machine Step-Ups,Smith machine,,,Smith machine,generated,
252e37ea-e936-42a4-ba76-d7ce35e1baa6,Smith Machine Sumo Squat,Smith machine,,,Smith machine,generated,
e656576b-39d4-4623-a93d-c455bd640b01,Smith Machine Sumo Squat,Smith machine,,,Smith machine,generated,
f7c6095d-b060-48e6-81be-461e81a578a7,Smith Machine Sumo Squat,Smith machine,,,Smith machine,generated,
95b3c40f-4a12-44e6-ac2e-cd7ce4a3cc3c,Smith Machine Upright Row,Smith machine,,,Smith machine,generated,
c490cf34-6f30-421c-9dbb-d30b5f796efd,Sphinx pose,Sphinx pose,,,Sphinx pose,review_required,
bda13030-b09a-4fec-ada4-ec2d528db0d7,Spider Curl,Curl,,,Curl,review_required,
2fc3cb39-6cf3-4133-89fd-6b140c96110f,Spiderman push up,Push-up,,,Push-up,review_required,
d26ca6be-632d-4674-a520-6a2144d76137,Split squat (L),Squat,,,Squat,review_required,
2811e435-2e2e-4b25-8fbb-57873e05d90d,Split squat (R),Squat,,,Squat,review_required,
3cd37329-4822-44d9-ba76-66a845736ffe,Sprinter Butt bridges,Ponte,,,Ponte,review_required,
37b88680-2d07-424c-b1cb-8c1a3384e8dc,Squat,Squat,,,Squat,review_required,
31acb39d-e5bd-47f6-8895-0d4a17ff2e67,Squat Pulse on Box,su rialzo Squat,,,su rialzo Squat,review_required,
2cb2c89f-5ea0-49f4-8ee3-a24beb2fa192,Squat taps into jump squats,Squat,,,Squat,review_required,
f4484f32-c4a6-4111-8681-7d3d05a43f81,Squat thruster,Squat,,,Squat,review_required,
89fc3afb-7650-4bcd-9f82-726dd15e6600,Squat to alternating toe taps,Squat,,,Squat,review_required,
911577a1-55e3-4bf2-b7a0-6456422c3393,Squat to Cable Row,Cavo Squat,,,Cavo Squat,generated,
0b7c9826-2501-4938-a921-a6f62e66e890,Squat to toe taps,Squat,,,Squat,review_required,
d9836ac9-8688-41b0-a99c-e03370f53c2c,Squats into fly jacks,Squat,,,Squat,review_required,
83a25d92-34c9-43cd-aeac-6af796aa9c6b,Squats to knee,Squat,,,Squat,review_required,
5efb3847-ecf2-4dba-9bc0-cce91af31eac,Squats to knee(1),Squat,,,Squat,review_required,
eb57cdf4-30aa-4286-9f5c-a3994414c71d,Stability ball pike,su palla Addominale,,,su palla Addominale,review_required,
c9f7a5b3-9129-444d-817f-94be9a1162db,Stability Ball Plank,su palla Plancia,,,su palla Plancia,review_required,
6d8e7e6b-aec2-49b9-8ff6-54918a1cf850,Staggered squats,Squat,,,Squat,review_required,
f7122b18-1a1a-43a4-bb1c-76170240e7e8,Standing Cable Fly,In piedi Cavo Cavo,,,In piedi Cavo Cavo,generated,
e42e2ca3-664b-48bd-8cf7-e8a4313618bb,Standing Dumbbell Straight-Arm Front Delt,In piedi Manubrio Manubrio,,,In piedi Manubrio Manubrio,generated,
032ca17e-2678-46e4-baac-b7ef43c283e9,Standing Dumbbell Triceps Extension,In piedi Manubrio Estensione,,,In piedi Manubrio Estensione,generated,
5bd45b94-2926-4051-b4cb-51a66f46ecf8,Standing EZ Bar Curl,In piedi Curl,,,In piedi Curl,generated,
cca9d3bf-daf9-421b-93ca-9e626d682807,Standing forward bend,Standing forward bend,,,Standing forward bend,generated,
8b749c78-6f8d-46d7-ab75-bb42ed161ae1,Standing Hamstring Stretch (L),In piedi Allungamento,,,In piedi Allungamento,generated,
75593cee-6a28-4842-8222-150647b2157b,Standing Hamstring Stretch (R),In piedi Allungamento,,,In piedi Allungamento,generated,
e6c47dc5-3924-4b1d-a8ac-deb2ec1730aa,Standing High Cable Row,In piedi Cavo Cavo,,,In piedi Cavo Cavo,generated,
bba8482e-3ddd-4c44-9b2a-90af81d040e9,Standing Inner-Biceps Curl,In piedi Curl,,,In piedi Curl,generated,
339e91e9-a7a1-4ee1-a97b-6a5ec3f71684,Standing knee thrusts,Standing knee thrusts,,,Standing knee thrusts,generated,
73cb1336-986a-4e65-9010-bcb205da13ce,Standing Leg Curl,In piedi Leg curl,,,In piedi Leg curl,generated,
bfa76dd0-298b-4c70-b1fa-e662289d2ebe,Standing Low Cable Curl,In piedi Cavo Cavo,,,In piedi Cavo Cavo,generated,
94b012da-2a8d-449c-8a25-80cc1b0a1ba7,Standing Low Cable Row,In piedi Cavo Cavo,,,In piedi Cavo Cavo,generated,
3d0e9420-3d5f-4c9d-a002-7ad83f43bbde,Standing Neutral Grip Cable Press,In piedi Cavo presa neutra Spinta,,,In piedi Cavo presa neutra Spinta,generated,
6744d5a4-41a7-42b5-9383-f7f6eccf43cb,Standing One-Arm DB Triceps ExtensioN (L),In piedi Estensione,,,In piedi Estensione,generated,
e17c7349-85bc-4608-a897-d8d2841a8b38,Standing One-Arm DBl Triceps Extension (R),In piedi Estensione,,,In piedi Estensione,generated,
faa8cd98-a788-4760-be99-0dfcced0920b,Standing Palm-In One-Arm Dumbbell Press (L,In piedi Manubrio Manubrio,,,In piedi Manubrio Manubrio,generated,
f8e77b58-2e1b-4695-ae24-17249ec2ad74,Standing Palm-In One-Arm Dumbbell Press (R,In piedi Manubrio Manubrio,,,In piedi Manubrio Manubrio,generated,
83df9077-41ca-4376-b5de-f4ea0393b6f8,Standing Quad Stretch (L),In piedi Allungamento,,,In piedi Allungamento,generated,
ff71c077-37d0-4819-9336-14d4946755f2,Standing Quad Stretch (R),In piedi Allungamento,,,In piedi Allungamento,generated,
ec29a267-b5bc-406d-ae9a-043887d1dc06,Standing Reverse Curl,In piedi Curl,,,In piedi Curl,generated,
ef04d753-d34b-4457-bcdb-0ec447d55101,Standing Single Leg Curl,In piedi Leg curl,,,In piedi Leg curl,generated,
3bf0aada-8142-418e-8f7b-f506ecc63afb,Star crunch into Half V- ups,Crunch,,,Crunch,review_required,
aa60f379-a493-46d2-8e03-3ba2277f3e78,Star Jump Burpees,Burpee,,,Burpee,review_required,
da74be26-d3ba-403a-a16d-28ff3cf12396,Static Lunge on Machine,Machine Machine,,,Machine Machine,generated,
1121f617-3012-4e15-a6d9-86ed9440acce,Step Calf Raise,Alzata,,,Alzata,generated,
ae9e4d04-17ed-4235-930a-89ce847e8507,Step Squat Pulse,Squat,,,Squat,review_required,
9898b03d-3337-4ea6-93d6-812d2004693b,Step Up No Equipment,Step Up No Equipment,,,Step Up No Equipment,review_required,
742b9b5a-2d25-4321-9769-bdc267ac59f7,Step ups,Step ups,,,Step ups,review_required,
2ca49b40-d285-4dfe-8dba-f51448b46c0a,Step-Ups (Bodyweight),Step-Ups (Bodyweight),,,Step-Ups (Bodyweight),review_required,
18c65037-c4d3-4643-b099-c2f129cef229,Straddle Up,Straddle Up,,,Straddle Up,review_required,
8cd64184-db39-4c0d-90fe-859c4661aa95,Straight arm circles,Straight arm circles,,,Straight arm circles,review_required,
435a2ddc-bd65-4ca6-a696-eb6a9e812b30,Sumo Deadlift,Sumo Stacco da terra,,,Sumo Stacco da terra,review_required,
d059f2d7-4a9c-4f56-b754-55966afd5c1c,Sumo squats,Sumo Squat,,,Sumo Squat,review_required,
0ed37189-d6ea-48c0-83cb-587b44a7b546,Sumo walk,Sumo Sumo,,,Sumo Sumo,review_required,
4aa2b90d-e5da-47d6-abd5-4e1932324ed2,Super man crunches,Crunch,,,Crunch,review_required,
b627fc87-cf16-443b-b87d-d1ba39ed8ca9,Superman crunches,Superman,,,Superman,review_required,
2a4df469-77c8-4468-92cb-2003c90602dd,Superman extensions,Estensione,,,Estensione,review_required,
440ff6f0-b3c0-42fd-bcfd-8a85a841d410,Supported shoulder stand,Spalla,,,Spalla,review_required,
0ff4b70c-8c21-42a0-83c9-a0aa4fcc4b4a,Swimmers,Swimmers,,,Swimmers,review_required,
fa9f64d1-12a1-43be-a15d-45609a706c9c,Switching Lunges,Affondo,,,Affondo,review_required,
c7dead12-7c46-4533-a0e9-dbc882cc498b,Switching Lunges into Burpees,Burpee,,,Burpee,review_required,
909e8b98-9e33-4a45-8bfa-3b0d4a9cef56,Switching lunges into Burpees (no jump),Burpee,,,Burpee,review_required,
8735c2a0-5c44-4a2d-ba45-932ba4d372cd,Switching mountain climbers,Arrampicata montana,,,Arrampicata montana,review_required,
1c13173b-006e-4bfb-8f57-6c9403915e4d,T press up,Spinta,,,Spinta,review_required,
700ff55b-baeb-41fe-9b1d-b2e046a45de6,T-Bar Row,Remata,,,Remata,generated,
38c0d9e4-7f97-4e8f-8d26-650ca542e1c2,Tiger pose (left),Tiger pose (left),,,Tiger pose (left),review_required,
7c07c6f8-b930-436b-9639-a07a49b99b9f,Tiger pose (right),Tiger pose (right),,,Tiger pose (right),review_required,
288185df-127a-4112-80df-83313767b80e,Toe touch- Posterior thigh,Toe touch- Posterior thigh,,,Toe touch- Posterior thigh,review_required,
7f2664b3-8108-458d-9535-7d14af3cf955,Toe Touchers,Toe Touchers,,,Toe Touchers,review_required,
beb4aef0-332a-4be7-9839-d51e65772e33,Toes to bar,Toes to bar,,,Toes to bar,review_required,
c2266a05-5960-489a-aa74-90ac93c376b1,Toes to Sky,Toes to Sky,,,Toes to Sky,review_required,
ab008d35-2e2f-482e-810a-b2cb6ecf0bde,Trap Bar deadlift,Stacco da terra,,,Stacco da terra,review_required,
267b3050-21ec-4d7b-b8b1-d85b88583123,Tree pose (left),Tree pose (left),,,Tree pose (left),review_required,
1d684533-244d-42e9-a085-843e40965805,Tree pose (right),Tree pose (right),,,Tree pose (right),review_required,
4513eebe-8fee-42e0-9d60-3101601bdc0a,Triangle pose (left),Triangle pose (left),,,Triangle pose (left),review_required,
5cdc9847-39af-400f-8354-79e1d24828bd,Triangle pose (right),Triangle pose (right),,,Triangle pose (right),review_required,
10014d85-339e-4573-876d-87b003c28671,Tricep extension knee ins,Estensione,,,Estensione,review_required,
044f938a-5772-4a0e-b39a-8a85393830e7,Tucked L-sit hold,Tucked L-sit hold,,,Tucked L-sit hold,review_required,
3730e7c4-d50d-4986-88ea-aba97ccf9b8c,Tucked L-sit hold (Hanging),Tucked L-sit hold (Hanging),,,Tucked L-sit hold (Hanging),review_required,
23058ad3-cf8a-4550-a2bb-cb692999080d,Ultimate Elbow Stretch,Allungamento,,,Allungamento,review_required,
e5319ad1-2c9a-4442-b502-8ff972fc4dfc,Underhand Grip Cable Pushdown,Cavo Cavo,,,Cavo Cavo,generated,
dca87d2f-84de-4a2d-b0d8-2adcf68c10a8,Underhand Lat Pulldown,Lat machine,,,Lat machine,review_required,
cca59a88-a42c-4630-ad1e-335e31c65717,Upper back and shoulder stretch (left),Spalla,,,Spalla,review_required,
55a30378-1a97-47fd-9f63-0609de03e0b9,Upper back and shoulder stretch (right),Spalla,,,Spalla,review_required,
b0c07cf7-545e-4c74-8224-3355a2669fb2,Upright Barbell Row,Bilanciere Bilanciere,,,Bilanciere Bilanciere,generated,
292b7c17-cc1f-4753-a690-8caad6e28879,Upward facing dog pose,Upward facing dog pose,,,Upward facing dog pose,review_required,
2763cb57-a57b-4134-9ae4-979414e5d28c,V-Up,V-Up,,,V-Up,review_required,
14044ef0-8d9d-4d65-9365-0f1bc2dd3c11,Walking knee raises,Alzata,,,Alzata,review_required,
726c2b68-3da5-4dc7-a588-c8d3dd90d516,Walking lunges,Affondo,,,Affondo,review_required,
620b30ac-bc0d-4b48-bec7-b685cf57f883,Walking Lunges,Affondo,,,Affondo,review_required,
21beb247-bf6f-41a7-b2d3-58c58d103ba0,Walking lunges - backward,Affondo,,,Affondo,review_required,
82bc1bbb-e706-4fb6-a02d-6e3948dd6343,Walking Lunges - Better version,Affondo,,,Affondo,review_required,
7e16e5c5-0c92-4e6e-8d3e-aaea74c66778,Wall Assisted Hamstring Walk,a parete assistito Camminata,,,a parete assistito Camminata,review_required,
ceaa0c34-9db0-4642-ad6a-c0125ad88c32,Wall Push Ups,Push-up,,,Push-up,review_required,
ba260d30-e576-4f0b-8d9b-c14df6d419ee,Wall Sit,Wall Sit,,,Wall Sit,review_required,
0790eb48-18ee-4bae-9c32-b8049dad767f,Wall Sits,Wall Sits,,,Wall Sits,review_required,
865864f7-f65e-4ea1-9e43-47fc0881fc00,Warrior I (left),Warrior I (left),,,Warrior I (left),review_required,
53c6b923-dcdb-44f6-a57f-150dc1d1e547,Warrior I (right),Warrior I (right),,,Warrior I (right),review_required,
e76eda64-fb67-4c90-b750-69d7a2e0f846,Warrior II (left),Warrior II (left),,,Warrior II (left),review_required,
2b536297-c5de-4994-b67d-d1adac5f29c0,Warrior II (right),Warrior II (right),,,Warrior II (right),review_required,
1e43a5c6-7d2f-4c45-a87d-28eec849221c,Warrior III (left),Warrior III (left),,,Warrior III (left),review_required,
f570def7-a724-48f5-87b7-66dfad7cc993,Warrior III (right),Warrior III (right),,,Warrior III (right),review_required,
4e5467d4-898b-4c22-98d0-5000f9b2c1ed,Wheel pose,Wheel pose,,,Wheel pose,review_required,
1267bc89-80f9-46ad-9f94-e7e542854042,Wide Grip Barbell Curl,Bilanciere presa larga Bilanciere,,,Bilanciere presa larga Bilanciere,generated,
c9ff47ce-69d3-4b32-8eb4-6fdac8d8a9f2,Wide Grip Lat Pulldown,Lat machine,,,Lat machine,review_required,
82610c61-8595-4814-a657-662932c9081d,Wide Grip Smith Machine Upright Row,Smith machine,,,Smith machine,generated,
65b90fab-d4d0-454e-8cf4-66a953ef982c,Wild thing pose (left),Wild thing pose (left),,,Wild thing pose (left),review_required,
7e217e49-9603-4d40-ab68-f83ee11b5cf3,Wild thing pose (right),Wild thing pose (right),,,Wild thing pose (right),review_required,
c02cd05c-b615-4b43-a2f5-6c4931e0619b,Wrist rotation,Polso,,,Polso,review_required,
592c2408-5da3-4cca-9453-9dc9cfec6d9f,Y-superman crunch,Superman,,,Superman,review_required,
16b4d2da-13c2-419b-aa1a-14a443294762,Zercher Squats,Squat,,,Squat,review_required,
